[-197. -298.]
[-500. -500.]
[-500. -399.]
[-500. -197.]
[-500. -500.]
[-298. -500.]
[-500. -500.]
[-298. -500.]
[-500. -500.]
[-500. -298.]
[-500. -500.]
[-500. -500.]
[-500. -500.]
[-298. -500.]
[-197. -500.]
[-500. -399.]
[-500. -298.]
[-197. -500.]
[-298. -500.]
[-500. -500.]
[-500. -500.]
[-500. -298.]
[-298. -500.]
[-500. -197.]
[-500. -298.]
[-500. -500.]
[-500. -500.]
[-500. -500.]
[-197. -500.]
[-500. -298.]
[-500. -298.]
[-298. -197.]
[-500. -298.]
[-500. -500.]
[-197. -298.]
[-298. -500.]
[-500. -500.]
[-298. -500.]
[-298. -197.]
[-500. -298.]
[-298. -500.]
[-500. -298.]
[-500. -298.]
[-500. -197.]
[-500. -197.]
[-298. -500.]
[-500. -500.]
[-500. -500.]
[-197. -500.]
[-197. -500.]
[-500. -500.]
[-500. -197.]
[-500. -298.]
[-298. -500.]
[-197. -298.]
[-175.  -74.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-298. -197.]
[-500. -500.]
[-500. -298.]
[-197. -500.]
[-500. -500.]
[-197. -500.]
[-500. -500.]
[-399. -197.]
[-298. -500.]
[-500. -197.]
[-500. -500.]
[-500. -500.]
[-500. -197.]
[-500. -500.]
[-500. -500.]
[-500. -500.]
[-197. -500.]
[-298. -298.]
[-500. -500.]
[-500. -197.]
[-298. -500.]
[-197. -500.]
[-197. -500.]
[-500. -500.]
[-500. -500.]
[-500. -500.]
[-197. -500.]
[-500. -500.]
[-500. -500.]
[-298. -500.]
[-500. -500.]
[-197. -500.]
[-500. -298.]
[-298. -500.]
[-500. -197.]
[-500. -500.]
[-500. -298.]
[-500. -298.]
[-500. -298.]
[-197. -500.]
[-500. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -500.]
[-399. -197.]
[-500. -197.]
[-500. -298.]
[-197. -298.]
[-500. -197.]
[-500. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -298.]
[-500. -298.]
[-500. -298.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-500. -197.]
[-500. -197.]
[-500. -298.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -298.]
[-500. -197.]
[-500. -500.]
[-197. -500.]
[-500. -298.]
[-197. -500.]
[-500. -298.]
[-399. -298.]
[-500. -197.]
[-500. -298.]
[-500. -197.]
[-399. -197.]
[-197. -500.]
[-500. -500.]
[-500. -500.]
[-500. -197.]
[-500. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-399. -197.]
[-197. -500.]
[-500. -197.]
[-500. -298.]
[-500. -197.]
[-500. -197.]
[-298. -500.]
[-197. -500.]
[-500. -197.]
[-500. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-197. -399.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -298.]
[-500. -197.]
[-500. -197.]
[-500. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-197. -399.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -298.]
[-197. -500.]
[-399. -298.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-500. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-399. -298.]
[-399. -197.]
[-500. -197.]
[-197. -500.]
[-500. -298.]
[-500. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-197. -298.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-500. -500.]
[-500. -298.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -399.]
[-399. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-500. -500.]
[-197. -500.]
[-298. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-298. -500.]
[-197. -500.]
[-197. -500.]
[-298. -500.]
[-500. -197.]
[-500. -500.]
[-197. -500.]
[-197. -500.]
[-500. -500.]
[-298. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-298. -197.]
[-197. -500.]
[-500. -500.]
[-197. -500.]
[-500. -197.]
[-500. -500.]
[-399. -197.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -298.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-500. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-298. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-399. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-399. -197.]
[-197. -500.]
[-500. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -298.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -399.]
[-399. -197.]
[-197. -500.]
[-399. -197.]
[-197. -500.]
[-500. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-298. -197.]
[-197. -500.]
[-399. -197.]
[-197. -500.]
[-399. -298.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-500. -500.]
[-399. -197.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-399. -197.]
[-298. -197.]
[-197. -500.]
[-399. -197.]
[-197. -399.]
[-500. -197.]
[-500. -197.]
[-500. -197.]
[-298. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-197. -399.]
[-500. -197.]
[-399. -197.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-197. -399.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -500.]
[-197. -500.]
[-500. -197.]
[-500. -197.]
[-197. -500.]
[-298. -399.]
[-197. -500.]
[-197. -399.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-197. -500.]
[-500. -197.]
[-399. -197.]
[-197. -399.]
[-500. -197.]
[-500. -298.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-197. -500.]
[-298. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -500.]
[-500. -197.]
[-197. -399.]
[-197. -500.]
[-500. -197.]
[-500. -500.]
[-500. -197.]
[-500. -197.]
[-500. -197.]
[-399. -197.]
[-399. -298.]
[-197. -500.]
[-399. -197.]
[-197. -500.]
